Velocidad [RPM];Voltaje[V];Corriente[A];Temperatura[°C];lat;lon;Velocidad[GPS: km/h];Satelites; Altitud; Hora; Minutos; Year
0;52.08313828;0.00189055;35.82179782;4.7981205;-75.68670383;0.0926;10;1472.3;20;12;2024
0;52.08330613;0.00264849;34.49517271;4.798120333;-75.68670517;0.0926;10;1472.2;20;12;2024
0;52.08869523;0.00461942;35.50957089;4.798120333;-75.68670517;0.0926;10;1472.2;20;12;2024
0;52.09269547;0.00786197;36.52778946;4.7981195;-75.68670583;0.05556;10;1472.2;20;12;2024
0;52.08898935;0.00895492;34.28003678;4.7981195;-75.68670583;0.05556;10;1472.2;20;12;2024
0;52.10394456;0.00902471;34.7638021;4.798122667;-75.6867085;0.0926;10;1472.3;20;12;2024
0;52.09968586;0.01255201;35.29000094;4.798122667;-75.6867085;0.0926;10;1472.3;20;12;2024
0;52.09762706;0.01017628;35.17486189;4.798125667;-75.68671083;0;10;1472.7;20;12;2024
0;52.09243552;0.00444773;34.68642677;4.798125667;-75.68671083;0;10;1472.7;20;12;2024
0;52.09825391;0.00738599;34.82193658;4.7981275;-75.68671133;0.03704;10;1473;20;12;2024
0;52.09595003;0.00507586;31.80102957;4.7981275;-75.68671133;0.03704;10;1473;20;12;2024
0;52.09960564;0.00448263;35.86558576;4.798129;-75.68671033;0.0926;10;1473.2;20;12;2024
0;52.09605103;0.00591895;33.29735378;4.798129;-75.68671033;0.0926;10;1473.2;20;12;2024
0;52.09999037;0.00715288;34.3696617;4.798130833;-75.686709;0.01852;10;1473.3;20;12;2024
0;52.10378413;0.00638238;35.26018373;4.798130833;-75.686709;0.01852;10;1473.3;20;12;2024
0;52.10139409;0.00689325;34.53646713;4.798134667;-75.68670867;0.07408;10;1473.2;20;12;2024
0;52.10084448;0.00428582;33.86275164;4.798134667;-75.68670867;0.07408;10;1473.2;20;12;2024
0;52.09945413;0.00807554;33.64134631;4.798134333;-75.686706;0.1852;10;1473.6;20;12;2024
0;52.09903673;0.0047618;34.80235925;4.798134333;-75.686706;0.1852;10;1473.6;20;12;2024
0;52.0967982;0.00766376;34.20399363;4.798133333;-75.68670483;0.0926;10;1473.8;20;12;2024
0;52.10597215;0.00603341;33.96057262;4.798133333;-75.68670483;0.0926;10;1473.8;20;12;2024
0;52.10718871;0.0066434;34.75658565;4.798131667;-75.68670467;0.01852;10;1474;20;12;2024
0;52.10789132;0.01155119;33.62713126;4.798131667;-75.68670467;0.01852;10;1474;20;12;2024
0;52.10622616;0.00652894;33.82094972;4.7981305;-75.68670433;0.03704;10;1474.3;20;12;2024
0;52.11073887;0.00660711;34.83964713;4.7981305;-75.68670433;0.03704;10;1474.3;20;12;2024
0;52.09738643;0.00327941;34.37463864;4.798131333;-75.68670433;0.07408;10;1473.8;20;12;2024
0;52.10097223;0.00903448;33.65433686;4.798131333;-75.68670433;0.07408;10;1473.8;20;12;2024
0;52.10362668;0.00406806;34.59808171;4.798131833;-75.6867045;0.01852;10;1473.1;20;12;2024
0;52.10677428;0.00439748;34.17693973;4.798131833;-75.6867045;0.01852;10;1473.1;20;12;2024
0;52.10571369;0.00287182;33.88965175;4.798133667;-75.68670583;0.03704;10;1472.5;20;12;2024
0;52.10234624;0.00182913;34.10321549;4.798134667;-75.6867065;0.05556;10;1472.5;20;12;2024
0;52.09864606;0.00658477;33.69308114;4.798135333;-75.686707;0.03704;10;1471.8;20;12;2024
0;52.10823742;0.00332129;31.96562191;4.798137;-75.68670783;0;10;1471.8;20;12;2024
0;52.10222147;0.00770703;35.17647542;4.798138167;-75.6867085;0.0926;10;1471.1;20;12;2024
0;52.10226306;0.00534247;34.46902285;4.7981395;-75.68671;0.07408;10;1471.1;20;13;2024
0;52.10224226;0.00364791;34.52881692;4.798139833;-75.6867105;0.07408;10;1470.9;20;13;2024
0;52.09744733;-0.00217695;33.82208482;4.79814;-75.68671167;0.03704;10;1470.9;20;13;2024
0;52.09710123;0;34.40140872;4.798140167;-75.68671217;0.01852;10;1471.1;20;13;2024
0;52.1013213;0.00328918;35.07505351;4.798140333;-75.68671267;0.05556;10;1471.3;20;13;2024
0;52.10801461;0.00300443;34.77549995;4.798139833;-75.68671317;0.11112;10;1471.6;20;13;2024
0;52.10515963;0.00916709;34.5402867;4.798139167;-75.68671333;0.07408;10;1471.8;20;13;2024
0;52.10774723;-0.00036514;33.25504761;4.7981385;-75.68671367;0.05556;9;1472.1;20;13;2024
0;52.1012203;0;33.68020411;4.798138;-75.68671333;0;9;1472.1;20;13;2024
0;52.10170751;0.00314401;34.51058829;4.798138;-75.68671333;0;9;1472.2;20;13;2024
0;52.10268789;0.00135733;34.67353271;4.798136167;-75.68671283;0.05556;9;1472.4;20;13;2024
0;52.1014951;0.00175096;34.06157012;4.798136167;-75.68671283;0.05556;9;1472.5;20;13;2024
0;52.11768618;0.00662944;34.63552369;4.798135833;-75.68671333;0.07408;10;1472.6;20;13;2024
0;52.11429645;0.01160144;32.04192349;4.798135833;-75.68671333;0.07408;10;1472.5;20;13;2024
0;52.10893408;-0.00235143;33.40954982;4.798136167;-75.68671367;0.07408;10;1472.7;20;13;2024
0;52.11376615;0;34.90098952;4.798136167;-75.68671367;0.07408;9;1472.7;20;13;2024
0;52.11010905;0.01455505;35.04841606;4.7981355;-75.68671333;0.07408;9;1472.8;20;13;2024
0;52.12346;3.88628071;35.65321075;4.798134833;-75.6867145;0.2778;8;1473.3;20;13;2024
0;52.06525234;0.00410994;39.82101828;4.798134833;-75.6867145;0.2778;8;1473.3;20;13;2024
60;52.0827595;0.00396338;35.38178;4.798133167;-75.68671117;0.14816;10;1474.3;20;13;2024
60;52.09228995;0.00094556;35.66794302;4.798134167;-75.6867095;0.14816;10;1474.7;20;13;2024
0;52.08842043;-0.00603646;35.35349955;4.798134167;-75.686705;0.11112;10;1476;20;13;2024
0;52.09329707;0;35.55113307;4.798134167;-75.686705;0.11112;10;1476;20;13;2024
0;52.10750511;-0.05664422;33.33801068;4.798134167;-75.686705;0.11112;10;1476;20;13;2024
0;52.11249315;0;34.55742925;4.798131833;-75.68669717;0.11112;10;1477.9;20;13;2024
0;52.10402031;-0.05757106;33.73032885;4.798131333;-75.68669583;0.12964;10;1478.4;20;13;2024
0;52.11399936;0;35.27119815;4.798131333;-75.68669583;0.12964;10;1478.4;20;13;2024
0;52.1157893;-0.05743567;35.4045432;4.798131333;-75.68669583;0.12964;10;1478.4;20;13;2024
0;52.11369931;0;34.56027912;4.798129;-75.6866895;0.05556;10;1479.9;20;13;2024
0;52.11060666;-0.05755292;33.50809536;4.7981285;-75.68668783;0.12964;10;1480.1;20;13;2024
0;52.11803822;0;35.27512362;4.7981285;-75.68668783;0.12964;10;1480.1;20;13;2024
0;52.11390281;-0.05108597;35.97696435;4.798126833;-75.686685;0.05556;10;1480.1;20;13;2024
0;52.12586936;0;34.95192663;4.798126;-75.68668367;0;10;1481.1;20;13;2024
0;52.12627785;-0.05072305;36.37061427;4.798125667;-75.686683;0.11112;10;1481.3;20;13;2024
0;52.1268839;0;33.15743916;4.798125833;-75.68668167;0.2778;10;1481.3;20;13;2024
0;52.11645476;-0.05889991;34.15600838;4.798125667;-75.68668017;0.3704;10;1481.3;20;13;2024
0;52.12461269;0;35.87282626;4.7981255;-75.68668017;0.24076;10;1481.3;20;13;2024
0;52.12636994;-0.05345332;32.93667301;4.7981255;-75.68668033;0.22224;10;1481.2;20;13;2024
0;52.13565382;0;34.63366008;4.798124833;-75.68667983;0.03704;10;1481.1;20;13;2024
0;52.10823891;0.00156531;35.21897255;4.798124833;-75.68668033;0.01852;10;1480.8;20;13;2024
0;52.11016847;1.46608332;36.14360259;4.798125167;-75.68668033;0.03704;10;1480.6;20;13;2024
0;51.43107306;7.70635592;40.2487773;4.798124833;-75.68668083;0.53708;10;1480.6;20;13;2024
120;50.89219685;4.89674144;38.9087409;4.798121;-75.686681;1.79644;10;1480.6;20;13;2024
120;49.1799547;15.30325606;40.17296868;4.798101833;-75.686664;6.33384;10;1481.3;20;13;2024
180;50.05839793;3.36376979;39.62866817;4.798088;-75.68664533;8.74144;10;1481.1;20;14;2024
300;51.02969475;6.1155209;37.39047106;4.798048;-75.6866075;10.4638;10;1481.2;20;14;2024
120;49.88735924;3.11996309;38.62164429;4.798027;-75.68658783;11.2046;10;1480.8;20;14;2024
180;49.71818327;7.46953682;38.87005184;4.797976833;-75.68656;11.33424;10;1481;20;14;2024
180;51.79435778;-0.00178471;34.7638021;4.7979565;-75.68655833;8.72292;10;1481;20;14;2024
180;51.80356441;0;34.14445109;4.797896833;-75.68655917;13.53812;9;1481.1;20;14;2024
60;50.94282294;9.07015951;37.67139198;4.7978655;-75.68656283;12.5936;9;1481.2;20;14;2024
300;50.76445816;8.85200007;39.64390297;4.797844333;-75.686575;12.5936;10;1480.9;20;14;2024
300;50.05545828;7.47081262;38.80872748;4.797808;-75.68659983;9.37112;9;1481;20;14;2024
180;51.64547561;0.02433853;39.15489979;4.797785333;-75.68660667;9.37112;9;1481.1;20;14;2024
180;51.72937808;0.53564221;32.8138707;4.797739667;-75.68660783;8.90812;9;1481.1;20;14;2024
180;51.51517309;4.04874453;36.96370581;4.797717167;-75.68660717;8.90812;9;1481.3;20;14;2024
180;50.73575242;6.08480951;37.7946208;4.797645333;-75.68660867;10.68604;9;1481.9;20;14;2024
120;50.41131144;7.81205769;38.30404022;4.7976195;-75.68660717;10.68604;9;1482.2;20;14;2024
180;50.10641413;0.40128513;39.43696462;4.797560833;-75.686607;9.51928;9;1482.6;20;14;2024
180;51.67864504;0.06930708;36.26998248;4.797530333;-75.68660883;9.51928;9;1482.9;20;14;2024
240;51.71559487;0.04788923;35.60434271;4.797496;-75.686614;4.75964;10;1482.7;20;14;2024
240;51.72092158;0.15145257;34.70111053;4.797466;-75.68661383;4.75964;10;1483.7;20;14;2024
180;51.58993873;1.59746446;35.27119815;4.797424833;-75.68660117;4.9078;10;1483.8;20;14;2024
120;51.19390645;3.15711211;39.05387288;4.797408333;-75.686599;4.9078;10;1484.3;20;14;2024
120;50.27247517;5.91906825;38.94045359;4.797385333;-75.68659983;3.07432;10;1484.4;20;14;2024
0;51.6902536;0.01261064;39.09254245;4.797375833;-75.68659783;3.07432;10;1484.6;20;14;2024
0;51.74266219;0.00847475;34.09789936;4.797348167;-75.686596;0.75932;10;1485;20;14;2024
0;51.76377149;0.01296518;34.2759621;4.797348167;-75.686596;0.75932;10;1484.8;20;14;2024
0;51.77480816;0.00934296;33.80274764;4.797323167;-75.68658817;0.1852;10;1483.8;20;14;2024
0;51.78618797;0.00658059;34.01734067;4.7973065;-75.68658017;0.1852;10;1483.4;20;14;2024
0;51.80205374;0.01146325;35.5496833;4.797274167;-75.68656583;0.35188;10;1483.3;20;14;2024
0;51.81135098;0.00866458;35.29156335;4.797274167;-75.68656583;0.35188;10;1483.5;20;14;2024
0;51.81963814;0.00737482;34.19256929;4.797252833;-75.68655217;0.05556;10;1483.3;20;14;2024
0;51.82460835;0.00606691;35.27276886;4.797252833;-75.68655217;0.05556;10;1483;20;14;2024
0;51.83197158;0.0098343;34.91919915;4.797239833;-75.68654367;1.00008;10;1482.7;20;14;2024
0;51.83938383;0.01223097;35.45410336;4.797239833;-75.68654367;1.00008;10;1482.3;20;14;2024
0;51.84465261;0.01580852;34.43388806;4.797230833;-75.68653983;0.03704;10;1481.3;20;14;2024
0;51.83904069;0.00872321;34.42898378;4.797230833;-75.68653983;0.03704;10;1480.7;20;14;2024
0;51.84384751;0.01166705;34.53455597;4.797217333;-75.68653233;0.03704;10;1479.9;20;14;2024
0;51.85699645;0.01558797;34.11170729;4.797217333;-75.68653233;0.03704;10;1479.6;20;14;2024
0;51.86291288;0.01075835;35.06508711;4.797209;-75.68652767;0.01852;10;1479.2;20;14;2024
0;51.86429878;0.01177453;35.48896766;4.797205667;-75.68652517;0.01852;10;1479.1;20;14;2024
0;51.87509035;0.01629567;34.27392325;4.7971975;-75.686522;0.03704;10;1478.9;20;14;2024
0;51.87051674;0.01456901;35.06425535;4.7971945;-75.68652083;0.03704;10;1478.9;20;14;2024
0;51.8819426;0.01825962;33.33801068;4.797192667;-75.68651433;0.03704;10;1478.8;20;15;2024
0;51.88601116;0.01592019;32.29424501;4.797192667;-75.68651433;0.03704;10;1478.5;20;15;2024
0;51.88781595;0.01545677;34.87919577;4.797194;-75.68651283;0.05556;10;1477.9;20;15;2024
0;51.883379;0.01401625;34.44954159;4.7971945;-75.68651167;0.05556;10;1477.8;20;15;2024
0;51.89526533;0.01401765;34.18736598;4.7971975;-75.68651067;0;10;1477.1;20;15;2024
0;51.89436516;0.01872863;34.63738641;4.797198833;-75.68651017;0;10;1476.8;20;15;2024
0;51.88995198;0.01975597;35.11874978;4.7971985;-75.686508;0.03704;10;1476.7;20;15;2024
0;51.90059947;0.01083233;32.70814575;4.797196167;-75.686507;0.03704;10;1476.8;20;15;2024
0;51.90806965;0.01844387;33.95067009;4.797193667;-75.68650467;0;9;1477;20;15;2024
0;51.90658571;0.01368544;34.21228246;4.797191667;-75.68650333;0;9;1477.1;20;15;2024
0;51.91548041;0.01431217;32.41054581;4.7971855;-75.6865005;0;9;1477.3;20;15;2024
0;51.91406332;0.01843969;35.66724296;4.7971855;-75.6865005;0;9;1477.3;20;15;2024
0;51.92285403;0.02365317;33.44304908;4.797183;-75.68649917;0;9;1477.3;20;15;2024
0;51.92077296;0.01224493;34.11064675;4.797182;-75.68649883;0;9;1477.3;20;15;2024
0;51.92617692;0.01936653;34.63366008;4.797179833;-75.68649717;0.03704;10;1477.4;20;15;2024
0;51.92097795;0.02054741;35.88922148;4.797178833;-75.68649667;0.03704;10;1477.4;20;15;2024
0;51.93048761;0.01703965;34.37960946;4.797175833;-75.68649583;0.03704;10;1477.3;20;15;2024
0;51.92994988;0.02219032;35.93275058;4.797175833;-75.68649583;0.03704;10;1477.2;20;15;2024
0;51.93651544;0.02018728;33.21235166;4.797172667;-75.6864955;0.03704;10;1477.2;20;15;2024
0;51.93724478;0.01863371;34.30034954;4.797171167;-75.6864965;0.03704;10;1477.1;20;15;2024
0;51.93409272;0.02229222;34.32559925;4.797167667;-75.68649617;0.05556;9;1477.1;20;15;2024
0;51.94208577;0.01897011;33.53724446;4.797167667;-75.68649617;0.05556;9;1477.1;20;15;2024
0;51.93908967;0.01761195;34.09257649;4.797163167;-75.686496;0.03704;10;1477.1;20;15;2024
0;51.94267993;0.02040783;34.95021126;4.797163167;-75.686496;0.03704;11;1477;20;15;2024
0;51.94981738;0.01306568;32.30364731;4.7971605;-75.68649583;0.03704;11;1477.1;20;15;2024
0;51.9434479;0.02134863;33.94956839;4.7971605;-75.68649583;0.03704;11;1477;20;15;2024
0;51.94526605;0.01959824;35.58143584;4.797157167;-75.68649517;0;11;1476.9;20;15;2024
0;51.9476041;0.01684144;33.92082413;4.797157167;-75.68649517;0;11;1476.8;20;15;2024
0;51.94160895;0.01523343;34.56312694;4.797155167;-75.68649583;0.03704;11;1476.4;20;15;2024
0;51.9489796;0.01369521;35.57280554;4.797155167;-75.68649583;0.03704;11;1476.3;20;15;2024
0;51.95335713;0.01401625;35.60005951;4.797150833;-75.68649433;0.05556;11;1476;20;15;2024
0;51.94992878;0.01811725;33.43686411;4.797150833;-75.68649433;0.05556;11;1476;20;15;2024
0;51.95219999;0.01752122;33.86724666;4.7971455;-75.6864945;0.11112;11;1475.7;20;15;2024
60;51.95381613;0.01887659;34.60465994;4.7971455;-75.6864945;0.11112;11;1475.6;20;15;2024
0;51.94950989;0.01248222;32.34574491;4.7971445;-75.68649433;0.05556;11;1475.3;20;15;2024
0;51.95943102;0.01966524;35.73858412;4.7971445;-75.68649433;0.05556;11;1475.1;20;15;2024
0;51.95466579;0.01474488;34.85111481;4.797142833;-75.68649467;0.0926;10;1474.8;20;15;2024
0;51.95599821;0.01590064;34.3205618;4.797142833;-75.68649467;0.0926;10;1474.7;20;15;2024
0;51.96143485;0.01801395;33.65079776;4.797141667;-75.686494;0.35188;11;1474.6;20;15;2024
0;51.9675934;0.04968708;33.84923845;4.797141667;-75.686494;0.35188;11;1474.3;20;15;2024
0;51.84207392;0.07176516;36.50920749;4.797141333;-75.6864915;0.07408;10;1474.2;20;16;2024
180;51.95936417;-0.00225511;34.98776821;4.797141333;-75.6864915;0.07408;11;1474.2;20;16;2024
0;51.96129819;0;35.3848237;4.797138167;-75.6864905;0.35188;11;1474;20;16;2024
0;51.96332282;-0.00449963;34.29832279;4.797139;-75.68648867;0.85192;11;1474.1;20;16;2024
0;51.96663827;0;34.71938718;4.797138167;-75.68648733;0.85192;11;1474.2;20;16;2024
0;50.26271151;6.47486729;40.02925578;4.797137333;-75.68648633;0.85192;11;1474.3;20;16;2024
120;50.76294006;6.91112336;39.0973845;4.797132333;-75.68648717;2.42612;10;1474.2;20;16;2024
120;50.07337839;7.38939855;40.25817783;4.797125667;-75.68648817;2.42612;10;1474.1;20;16;2024
180;51.18866737;2.15088359;38.97927401;4.797105167;-75.68649617;4.33368;11;1474.2;20;16;2024
240;51.70587576;0.29761152;35.41586923;4.797089667;-75.6865015;4.33368;11;1474.1;20;16;2024
180;51.8356272;0.01707595;36.7877445;4.797060833;-75.68651917;6.25976;11;1473.9;20;16;2024
180;51.85426328;0.19189998;33.0348625;4.797046333;-75.6865245;6.25976;11;1473.7;20;16;2024
180;51.84971789;3.22010381;36.18076418;4.797023833;-75.686534;4.24108;11;1473.2;20;16;2024
120;51.10714158;3.48923813;38.64288785;4.797014833;-75.68654017;4.24108;9;1472.7;20;16;2024
120;51.65265316;3.24567989;38.6311456;4.796995667;-75.68654717;4.01884;10;1472.4;20;16;2024
120;49.76777253;15.23744056;40.25858509;4.7969825;-75.68655017;4.01884;10;1472.4;20;16;2024
240;50.75066752;10.43991219;39.47576117;4.796952333;-75.68656417;6.00048;10;1471.9;20;16;2024
240;49.71603535;10.31808421;39.5378476;4.796933833;-75.68657117;6.00048;10;1471.7;20;16;2024
300;50.46908982;0.79230186;38.90369238;4.796888;-75.68659667;8.4266;10;1471.6;20;16;2024
240;51.11925815;3.39901069;36.63218725;4.7968625;-75.68661283;8.4266;10;1471.4;20;16;2024
300;49.21407777;10.87913024;39.36149449;4.796821167;-75.686645;9.48224;11;1471.4;20;16;2024
180;49.54472038;8.70234033;39.04855993;4.796818167;-75.68665633;9.48224;10;1471.8;20;16;2024
120;50.01612436;7.04749325;38.44386333;4.7968155;-75.6867185;11.2972;10;1471.2;20;16;2024
180;50.99713138;6.02155399;37.54018036;4.796819833;-75.6867445;11.2972;8;1471.2;20;16;2024
180;49.78736225;7.099716;39.29919215;4.796787;-75.68683283;15.279;10;1471.7;20;16;2024
180;51.42570475;-0.02457747;37.3389371;4.796779833;-75.68687483;15.279;10;1471.2;20;16;2024
240;51.53299219;0;34.31147867;4.796773833;-75.68696917;16.79764;9;1473.5;20;16;2024
120;51.52088304;0.73037937;35.40303027;4.796782333;-75.6870105;15.51976;10;1472.8;20;16;2024
180;48.51188854;15.89573233;40.05254766;4.796789;-75.68704167;15.51976;10;1472.9;20;16;2024
240;48.43141146;15.93047353;40.17666391;4.796781833;-75.68708567;8.53772;10;1474.4;20;16;2024
300;48.36665309;15.9659252;40.20632242;4.7967615;-75.6870915;8.53772;10;1474.5;20;16;2024
300;48.32445973;15.95346031;39.78745809;4.7967095;-75.6871105;7.55616;10;1475;20;16;2024
180;48.29425669;15.93061451;40.04363121;4.796673167;-75.68713333;7.55616;10;1475.5;20;16;2024
120;48.25709297;15.90989318;39.5618692;4.796618;-75.68717033;11.18608;11;1476.4;20;16;2024
180;48.2137395;15.92064259;39.79273217;4.7965885;-75.687189;11.18608;9;1476.7;20;16;2024
180;48.16878178;15.85058791;39.80959731;4.796528833;-75.68721967;10.48232;9;1477.6;20;16;2024
120;48.15731879;15.89265868;39.57275878;4.796502167;-75.687227;10.48232;9;1478.7;20;16;2024
180;48.13106399;15.84556287;39.84193913;4.79644;-75.6872495;12.14912;10;1481.7;20;16;2024
180;48.09905765;15.81971321;40.06881516;4.796413167;-75.68726683;12.14912;11;1482.6;20;16;2024
300;48.06564758;15.79964933;40.07319831;4.796373667;-75.68732467;9.87116;10;1483.6;20;16;2024
240;48.04934361;15.86226834;40.12083931;4.796374833;-75.6873505;9.87116;10;1484.9;20;16;2024
180;48.02638199;15.84055457;39.98416512;4.796342333;-75.6874265;12.7788;9;1484.4;20;17;2024
240;48.01466351;14.72847632;40.11907656;4.796326333;-75.68746083;12.7788;9;1484.3;20;17;2024
180;48.97313819;9.55716711;38.66495783;4.796298667;-75.68751583;7.20428;11;1484.9;20;17;2024
180;50.85477615;-0.03539667;39.20292525;4.7962925;-75.687548;7.20428;10;1484.5;20;17;2024
180;51.03413913;0;34.08404583;4.796269167;-75.6876115;10.03784;10;1483.7;20;17;2024
180;48.6216893;10.91787611;34.7175634;4.796259167;-75.68763533;7.70432;10;1483.5;20;17;2024
180;49.34386634;2.03387686;39.42486777;4.7962445;-75.687657;7.70432;9;1483.7;20;17;2024
180;48.086898;14.96688528;40.23893658;4.7962055;-75.687679;6.37088;9;1484.8;20;17;2024
240;49.87068837;0.94316481;40.2582163;4.796197833;-75.68766967;6.37088;10;1482;20;17;2024
240;51.05458445;0.01470999;36.25839371;4.796189;-75.6876275;9.11184;10;1482.2;20;17;2024
240;51.09478734;0.01425494;33.59378494;4.796191833;-75.68760517;9.11184;10;1483.4;20;17;2024
120;49.39345858;13.47913901;36.33462289;4.796197667;-75.6875895;2.98172;10;1484.2;20;17;2024
180;51.09133671;0.43335886;34.87657203;4.796201167;-75.68759233;2.98172;10;1484.5;20;17;2024
120;51.11444094;0.01615608;37.40664624;4.796207167;-75.68759433;1.09268;11;1484.2;20;17;2024
60;51.15688384;-0.0105925;33.82208482;4.796208667;-75.687596;1.09268;9;1484.4;20;17;2024
60;51.18186266;0;35.438411;4.796210667;-75.6876;0.3704;10;1484.8;20;17;2024
60;51.19636185;-0.03190426;35.68748517;4.796211667;-75.687603;0.51856;10;1485;20;17;2024
60;51.21775784;0;37.09824733;4.796211667;-75.687603;0.51856;10;1485;20;17;2024
60;51.22382132;-0.02441276;34.38854157;4.796211667;-75.687603;0.51856;10;1485;20;17;2024
0;51.24150822;0;36.13575287;4.796206667;-75.68760967;0.3704;10;1484.6;20;17;2024
0;51.25463042;-0.02734543;34.85815463;4.796202833;-75.68760883;0.463;10;1484.8;20;17;2024
0;51.25941199;0;36.3255557;4.796202833;-75.68760883;0.463;10;1484.8;20;17;2024
60;51.2728788;-0.02134888;34.63086299;4.796202833;-75.68760883;0.463;10;1484.8;20;17;2024
60;51.28940113;0;35.91787464;4.796192333;-75.68761067;1.12972;10;1485.6;20;17;2024
0;51.29578249;-0.02022243;36.88231891;4.7961935;-75.68760933;0.94452;10;1485.8;20;17;2024
0;51.30479899;0;35.48157926;4.796198667;-75.68759067;3.1484;10;1485.8;20;17;2024
60;51.3184203;-0.02402053;33.74537095;4.796206833;-75.68758817;3.11136;10;1485.8;20;17;2024
0;51.33239067;0;34.98776821;4.7962105;-75.68759317;2.33352;8;1486.7;20;17;2024
0;51.3446335;-0.02526981;35.07173438;4.796223667;-75.687601;3.0558;8;1486.8;20;17;2024
0;51.34229991;0;35.25624173;4.796237;-75.68761517;3.03728;8;1486.8;20;17;2024
0;51.34698641;-0.02916701;36.41278564;4.796253833;-75.687621;4.38924;5;1487.1;20;17;2024
0;51.36723268;0;35.83712473;4.796275;-75.68761433;5.87084;6;1487.2;20;17;2024
